Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
190	-43.4225	-42.16923	-1.253271	0.04380248	3.11783	3.11783	0.2526589	0.7473411	1e-06	0.252659	1e-06	1e-06	0.747341	1e-06	0.252659	0.747341
200	-37.19376	-37.41472	0.2209568	0.04193663	1.66226	1.66226	0.3278667	0.6721333	1e-06	0.327867	1e-06	1e-06	0.672133	1e-06	0.327867	0.672133
210	-30.60419	-30.35869	-0.2454924	0.04673913	2.08069	2.08069	0.3496427	0.6503573	1e-06	0.349643	1e-06	1e-06	0.650357	1e-06	0.349643	0.650357
220	-30.3847	-30.74466	0.3599578	0.08479533	1.09467	1.09467	0.5501112	0.4498888	1e-06	0.550111	1e-06	1e-06	0.449889	1e-06	0.550111	0.449889
230	-31.9223	-32.84848	0.9261762	0.1072784	0.303625	0.303625	0.2982067	0.7017933	1e-06	0.298207	1e-06	1e-06	0.701793	1e-06	0.298207	0.701793
240	-35.14863	-36.27875	1.130121	0.08918886	0.280576	0.280576	0.4687728	0.5312272	1e-06	0.468773	1e-06	1e-06	0.531227	1e-06	0.468773	0.531227
250	-31.46641	-32.59979	1.133382	0.07154737	0.453729	0.453729	0.2679592	0.7320408	1e-06	0.267959	1e-06	1e-06	0.732041	1e-06	0.267959	0.732041
260	-35.73172	-36.36585	0.6341304	0.08059567	0.862498	0.862498	0.2699861	0.7300139	1e-06	0.269986	1e-06	1e-06	0.730014	1e-06	0.269986	0.730014
270	-35.97473	-35.58828	-0.3864561	0.1231203	1.45784	1.45784	0.1360837	0.8639163	1e-06	0.136084	1e-06	1e-06	0.863916	1e-06	0.136084	0.863916
280	-42.94339	-42.16043	-0.7829624	0.09181755	2.16737	2.16737	0.5213033	0.4786967	1e-06	0.521303	1e-06	1e-06	0.478697	1e-06	0.521303	0.478697
290	-32.56014	-32.99955	0.4394183	0.05139619	1.3492	1.3492	0.2399489	0.7600511	1e-06	0.239949	1e-06	1e-06	0.760051	1e-06	0.239949	0.760051
300	-37.272	-37.17512	-0.09687239	0.06634983	1.73596	1.73596	0.3477222	0.6522778	1e-06	0.347722	1e-06	1e-06	0.652278	1e-06	0.347722	0.652278
310	-38.82544	-38.65975	-0.1656814	0.1220172	1.24809	1.24809	0.08194516	0.9180548	1e-06	0.0819452	1e-06	1e-06	0.918055	1e-06	0.0819452	0.918055
320	-40.75657	-40.82257	0.06599916	0.02431811	1.9934	1.9934	0.2388479	0.7611521	1e-06	0.238848	1e-06	1e-06	0.761152	1e-06	0.238848	0.761152
330	-29.62026	-30.19549	0.5752323	0.1070411	0.656942	0.656942	0.2497233	0.7502767	1e-06	0.249723	1e-06	1e-06	0.750277	1e-06	0.249723	0.750277
